Filter: 25 Hz low pass,,,,,
beat#,Time,ECG catheter,Pressure,Temperature,Total Volume
2,2.484,5.74,11.64,43.01,212.98
2,2.488,5.01,11.68,43.01,213.14
2,2.492,4.49,11.72,43.01,213.34
2,2.496,4.28,11.78,43.01,213.56
2,2.5,4.39,11.85,43.01,213.79
2,2.504,4.76,11.93,43.01,213.99
2,2.508,5.28,12.02,43,214.17
2,2.512,5.86,12.11,43,214.32
2,2.516,6.39,12.2,42.99,214.46
2,2.52,6.72,12.3,42.98,214.65
2,2.524,6.68,12.42,42.98,214.96
2,2.528,6.13,12.57,42.98,215.49
2,2.532,5.06,12.76,42.98,216.3
2,2.536,3.74,12.99,42.98,217.42
2,2.54,2.72,13.26,42.98,218.86
2,2.544,2.64,13.54,42.98,220.53
2,2.548,3.91,13.82,42.98,222.33
2,2.552,6.29,14.09,42.97,224.13
2,2.556,8.76,14.34,42.97,225.82
2,2.56,9.73,14.58,42.96,227.33
2,2.564,7.77,14.86,42.95,228.67
2,2.568,2.5,15.18,42.95,229.88
2,2.572,-4.64,15.58,42.94,231.02
2,2.576,-10.37,16.07,42.94,232.19
2,2.58,-10.32,16.62,42.94,233.43
2,2.584,-0.71,17.19,42.94,234.75
2,2.588,19.93,17.72,42.93,236.15
2,2.592,49.52,18.16,42.93,237.57
2,2.596,82.49,18.45,42.93,238.93
2,2.6,111.1,18.58,42.93,240.12
2,2.604,127.91,18.58,42.92,241.02
3,2.608,128.18,18.55,42.92,241.49
3,2.612,111.54,18.61,42.91,241.44
3,2.616,82.08,18.93,42.9,240.81
3,2.62,46.91,19.64,42.9,239.66
3,2.624,13.81,20.89,42.89,238.12
3,2.628,-11.19,22.76,42.89,236.42
3,2.632,-25.37,25.24,42.88,234.8
3,2.636,-29.49,28.3,42.86,233.45
3,2.64,-26.82,31.85,42.85,232.47
3,2.644,-21.44,35.76,42.83,231.82
3,2.648,-16.75,39.92,42.81,231.32
3,2.652,-14.49,44.21,42.79,230.73
3,2.656,-14.71,48.53,42.78,229.81
3,2.66,-16.35,52.79,42.76,228.38
3,2.664,-18.08,56.9,42.75,226.37
3,2.668,-18.93,60.8,42.73,223.86
3,2.672,-18.61,64.4,42.73,221
3,2.676,-17.39,67.63,42.72,218.04
3,2.68,-15.8,70.45,42.71,215.19
3,2.684,-14.3,72.82,42.7,212.66
3,2.688,-13.14,74.74,42.7,210.52
3,2.692,-12.31,76.22,42.69,208.8
3,2.696,-11.69,77.31,42.67,207.4
3,2.7,-11.15,78.06,42.66,206.19
3,2.704,-10.59,78.53,42.65,205
3,2.708,-10.03,78.79,42.65,203.7
3,2.712,-9.46,78.91,42.64,202.22
3,2.716,-8.92,78.97,42.64,200.55
3,2.72,-8.4,79.01,42.64,198.77
3,2.724,-7.93,79.1,42.64,196.94
3,2.728,-7.49,79.25,42.64,195.16
3,2.732,-7.1,79.48,42.64,193.45
3,2.736,-6.74,79.75,42.64,191.8
3,2.74,-6.42,80.05,42.64,190.16
3,2.744,-6.13,80.33,42.64,188.48
3,2.748,-5.85,80.58,42.63,186.69
3,2.752,-5.59,80.77,42.63,184.78
3,2.756,-5.34,80.91,42.63,182.75
3,2.76,-5.11,81.01,42.62,180.64
3,2.764,-4.9,81.08,42.61,178.48
3,2.768,-4.71,81.15,42.6,176.31
3,2.772,-4.55,81.23,42.6,174.16
3,2.776,-4.42,81.34,42.59,172.04
3,2.78,-4.31,81.48,42.59,169.95
3,2.784,-4.21,81.64,42.59,167.9
3,2.788,-4.12,81.83,42.6,165.88
3,2.792,-4.04,82.04,42.6,163.87
3,2.796,-3.97,82.26,42.6,161.87
3,2.8,-3.91,82.49,42.6,159.87
3,2.804,-3.84,82.74,42.6,157.85
3,2.808,-3.79,83,42.6,155.84
3,2.812,-3.73,83.27,42.59,153.85
3,2.816,-3.68,83.55,42.59,151.9
3,2.82,-3.63,83.84,42.58,150.01
3,2.824,-3.58,84.13,42.58,148.2
3,2.828,-3.55,84.43,42.57,146.46
3,2.832,-3.53,84.73,42.56,144.78
3,2.836,-3.55,85.03,42.56,143.12
3,2.84,-3.6,85.34,42.55,141.45
3,2.844,-3.73,85.66,42.55,139.74
3,2.848,-3.93,85.99,42.55,137.98
3,2.852,-4.22,86.33,42.54,136.19
3,2.856,-4.59,86.66,42.54,134.37
3,2.86,-5.01,86.97,42.53,132.57
3,2.864,-5.49,87.25,42.53,130.78
3,2.868,-6.01,87.49,42.53,129.02
3,2.872,-6.65,87.66,42.53,127.27
3,2.876,-7.48,87.77,42.53,125.53
3,2.88,-8.63,87.81,42.53,123.78
3,2.884,-10.22,87.78,42.53,122.03
3,2.888,-12.27,87.69,42.53,120.32
3,2.892,-14.67,87.54,42.53,118.68
3,2.896,-17.17,87.35,42.53,117.14
3,2.9,-19.36,87.11,42.52,115.69
3,2.904,-20.77,86.84,42.52,114.3
3,2.908,-21.01,86.52,42.52,112.9
3,2.912,-19.79,86.17,42.52,111.44
3,2.916,-17.12,85.78,42.52,109.93
3,2.92,-13.24,85.37,42.52,108.41
3,2.924,-8.59,84.92,42.52,107.02
3,2.928,-3.73,84.44,42.52,105.87
3,2.932,0.8,83.92,42.52,105.01
3,2.936,4.61,83.33,42.52,104.39
3,2.94,7.51,82.6,42.52,103.84
3,2.944,9.5,81.61,42.52,103.16
3,2.948,10.74,80.21,42.52,102.19
3,2.952,11.45,78.25,42.53,100.98
3,2.956,11.87,75.55,42.55,99.8
3,2.96,12.15,72.03,42.57,99.1
3,2.964,12.36,67.69,42.59,99.39
3,2.968,12.51,62.62,42.6,101.02
3,2.972,12.55,57.07,42.62,104.01
3,2.976,12.41,51.32,42.63,108.03
3,2.98,12.06,45.67,42.63,112.39
3,2.984,11.51,40.39,42.64,116.34
3,2.988,10.78,35.65,42.64,119.23
3,2.992,9.96,31.51,42.64,120.77
3,2.996,9.15,27.92,42.65,121.05
3,3,8.41,24.8,42.66,120.51
3,3.004,7.81,22.04,42.68,119.71
3,3.008,7.36,19.55,42.7,119.15
3,3.012,7.06,17.27,42.72,119.14
3,3.016,6.89,15.21,42.73,119.72
3,3.02,6.77,13.38,42.74,120.73
3,3.024,6.66,11.8,42.75,121.98
3,3.028,6.5,10.47,42.75,123.32
3,3.032,6.24,9.39,42.75,124.71
3,3.036,5.87,8.52,42.74,126.27
3,3.04,5.38,7.84,42.74,128.14
3,3.044,4.81,7.31,42.75,130.49
3,3.048,4.23,6.91,42.75,133.42
3,3.052,3.7,6.64,42.76,136.94
3,3.056,3.26,6.47,42.77,140.97
3,3.06,2.92,6.4,42.78,145.42
3,3.064,2.65,6.41,42.79,150.14
3,3.068,2.4,6.47,42.8,154.98
3,3.072,2.1,6.56,42.8,159.8
3,3.076,1.73,6.66,42.8,164.45
3,3.08,1.34,6.75,42.79,168.83
3,3.084,1.07,6.83,42.79,172.84
3,3.088,1.08,6.89,42.78,176.42
3,3.092,1.58,6.94,42.77,179.56
3,3.096,2.71,6.97,42.77,182.28
3,3.1,4.48,7.01,42.76,184.61
3,3.104,6.79,7.06,42.76,186.62
3,3.108,9.42,7.14,42.75,188.37
3,3.112,12.08,7.27,42.75,189.94
3,3.116,14.45,7.46,42.74,191.44
3,3.12,16.28,7.72,42.73,192.92
3,3.124,17.44,8.04,42.72,194.46
3,3.128,17.9,8.38,42.71,196.09
3,3.132,17.75,8.74,42.71,197.78
3,3.136,17.16,9.07,42.7,199.48
3,3.14,16.29,9.36,42.7,201.15
3,3.144,15.32,9.62,42.7,202.73
3,3.148,14.37,9.84,42.7,204.19
3,3.152,13.5,10.05,42.7,205.53
3,3.156,12.72,10.25,42.7,206.76
3,3.16,12.03,10.42,42.7,207.93
3,3.164,11.44,10.56,42.7,209.04
3,3.168,10.95,10.65,42.69,210.08
3,3.172,10.59,10.69,42.69,211.04
3,3.176,10.42,10.69,42.69,211.88
3,3.18,10.45,10.67,42.69,212.57
3,3.184,10.68,10.67,42.68,213.11
3,3.188,11.03,10.72,42.68,213.5
3,3.192,11.38,10.83,42.67,213.77
3,3.196,11.6,10.99,42.67,213.94
3,3.2,11.58,11.19,42.66,214.03
3,3.204,11.27,11.4,42.66,214.05
3,3.208,10.72,11.58,42.66,214
3,3.212,10.05,11.71,42.66,213.91
3,3.216,9.41,11.8,42.66,213.78
3,3.22,8.97,11.87,42.66,213.65
3,3.224,8.82,11.92,42.66,213.53
3,3.228,8.94,11.98,42.66,213.43
3,3.232,9.26,12.07,42.66,213.33
3,3.236,9.68,12.18,42.65,213.21
3,3.24,10.1,12.3,42.65,213.05
3,3.244,10.42,12.44,42.64,212.88
3,3.248,10.5,12.59,42.64,212.74
3,3.252,10.16,12.73,42.64,212.75
3,3.256,9.27,12.9,42.64,213.04
3,3.26,7.86,13.08,42.64,213.72
3,3.264,6.25,13.29,42.64,214.84
3,3.268,5.03,13.53,42.64,216.38
3,3.272,4.85,13.79,42.64,218.21
3,3.276,6.06,14.07,42.64,220.17
3,3.28,8.35,14.35,42.63,222.08
3,3.284,10.6,14.61,42.62,223.83
3,3.288,11.16,14.87,42.62,225.38
3,3.292,8.65,15.13,42.61,226.77
3,3.296,2.86,15.43,42.61,228.12
3,3.3,-4.53,15.79,42.6,229.53
3,3.304,-10.01,16.21,42.6,231.06
3,3.308,-9.17,16.71,42.61,232.73
3,3.312,1.61,17.24,42.61,234.5
3,3.316,23.42,17.74,42.61,236.28
3,3.32,53.7,18.17,42.61,237.98
3,3.324,86.46,18.46,42.61,239.54
3,3.328,113.8,18.6,42.61,240.85
4,3.332,128.45,18.62,42.6,241.85
4,3.336,126.14,18.61,42.6,242.45
4,3.34,107.1,18.7,42.59,242.55
4,3.344,75.98,19.07,42.59,242.11
4,3.348,40.18,19.85,42.59,241.13
4,3.352,7.44,21.19,42.58,239.7
4,3.356,-16.55,23.15,42.57,237.98
4,3.36,-29.51,25.74,42.55,236.19
4,3.364,-32.64,28.9,42.54,234.51
4,3.368,-29.44,32.52,42.52,233.1
4,3.372,-24,36.49,42.51,231.99
4,3.376,-19.55,40.68,42.49,231.09
4,3.38,-17.61,44.98,42.48,230.24
4,3.384,-18.04,49.29,42.46,229.26
4,3.388,-19.67,53.54,42.44,227.95
4,3.392,-21.19,57.65,42.42,226.21
4,3.396,-21.75,61.54,42.4,224.04
4,3.4,-21.14,65.12,42.38,221.51
4,3.404,-19.72,68.33,42.36,218.78
4,3.408,-18.02,71.11,42.35,216.03
4,3.412,-16.49,73.43,42.34,213.43
4,3.416,-15.32,75.28,42.34,211.09
4,3.42,-14.47,76.69,42.34,209.06
4,3.424,-13.82,77.7,42.34,207.3
4,3.428,-13.21,78.37,42.33,205.72
4,3.432,-12.6,78.77,42.33,204.23
4,3.436,-11.98,78.98,42.33,202.72
4,3.44,-11.36,79.08,42.33,201.12
4,3.444,-10.77,79.13,42.32,199.43
4,3.448,-10.2,79.19,42.32,197.63
4,3.452,-9.66,79.29,42.32,195.77
4,3.456,-9.17,79.46,42.32,193.86
4,3.46,-8.73,79.69,42.32,191.93
4,3.464,-8.33,79.96,42.32,189.99
4,3.468,-7.98,80.24,42.32,188.04
4,3.472,-7.69,80.49,42.32,186.1
4,3.476,-7.43,80.71,42.31,184.19
4,3.48,-7.21,80.87,42.31,182.33
4,3.484,-7.02,81,42.31,180.53
4,3.488,-6.84,81.1,42.3,178.77
4,3.492,-6.68,81.19,42.3,177.05
4,3.496,-6.53,81.3,42.29,175.33
4,3.5,-6.4,81.41,42.29,173.59
4,3.504,-6.27,81.55,42.29,171.81
4,3.508,-6.16,81.7,42.29,170
4,3.512,-6.06,81.87,42.29,168.15
4,3.516,-5.97,82.05,42.29,166.29
4,3.52,-5.91,82.25,42.28,164.43
4,3.524,-5.87,82.45,42.28,162.57
4,3.528,-5.86,82.67,42.27,160.72
4,3.532,-5.87,82.9,42.27,158.87
4,3.536,-5.91,83.15,42.26,157
4,3.54,-5.96,83.4,42.26,155.12
4,3.544,-6.03,83.67,42.25,153.23
4,3.548,-6.11,83.94,42.25,151.31
4,3.552,-6.21,84.21,42.25,149.38
4,3.556,-6.31,84.49,42.25,147.42
4,3.56,-6.44,84.78,42.25,145.44
4,3.564,-6.6,85.09,42.25,143.43
4,3.568,-6.82,85.41,42.25,141.42
4,3.572,-7.11,85.74,42.24,139.42
4,3.576,-7.49,86.08,42.24,137.45
4,3.58,-7.95,86.43,42.23,135.55
4,3.584,-8.47,86.77,42.23,133.72
4,3.588,-9.03,87.09,42.23,131.98
4,3.592,-9.61,87.38,42.22,130.33
4,3.596,-10.21,87.62,42.23,128.76
4,3.6,-10.89,87.8,42.23,127.24
4,3.604,-11.77,87.91,42.23,125.76
4,3.608,-13,87.95,42.23,124.29
4,3.612,-14.7,87.93,42.22,122.81
4,3.616,-16.91,87.84,42.22,121.3
4,3.62,-19.5,87.68,42.21,119.78
4,3.624,-22.19,87.47,42.21,118.23
4,3.628,-24.54,87.22,42.2,116.68
4,3.632,-26.05,86.91,42.2,115.12
4,3.636,-26.29,86.57,42.2,113.58
4,3.64,-25.01,86.2,42.2,112.06
4,3.644,-22.22,85.8,42.21,110.6
4,3.648,-18.21,85.37,42.21,109.25
4,3.652,-13.48,84.91,42.22,108.07
4,3.656,-8.62,84.43,42.22,107.1
4,3.66,-4.16,83.91,42.22,106.32
4,3.664,-0.49,83.31,42.23,105.65
4,3.668,2.21,82.56,42.23,104.93
4,3.672,4,81.54,42.23,104.02
4,3.676,5.05,80.11,42.24,102.85
4,3.68,5.61,78.08,42.25,101.52
4,3.684,5.93,75.32,42.26,100.32
4,3.688,6.15,71.73,42.27,99.67
4,3.692,6.36,67.31,42.29,100.01
4,3.696,6.53,62.18,42.31,101.61
4,3.7,6.62,56.57,42.32,104.47
4,3.704,6.57,50.79,42.33,108.21
4,3.708,6.35,45.14,42.34,112.21
4,3.712,5.98,39.9,42.35,115.77
4,3.716,5.52,35.21,42.35,118.32
4,3.72,5.04,31.13,42.36,119.62
4,3.724,4.63,27.62,42.37,119.77
4,3.728,4.33,24.56,42.38,119.19
4,3.732,4.18,21.85,42.4,118.41
4,3.736,4.16,19.4,42.41,117.91
4,3.74,4.26,17.15,42.42,117.95
4,3.744,4.41,15.11,42.44,118.56
4,3.748,4.56,13.3,42.45,119.61
4,3.752,4.67,11.74,42.47,120.89
4,3.756,4.68,10.43,42.48,122.28
4,3.76,4.57,9.36,42.49,123.74
4,3.764,4.33,8.51,42.5,125.39
4,3.768,3.98,7.83,42.51,127.38
4,3.772,3.58,7.3,42.51,129.89
4,3.776,3.18,6.89,42.52,132.98
4,3.78,2.85,6.61,42.52,136.67
4,3.784,2.6,6.44,42.52,140.86
4,3.788,2.42,6.39,42.52,145.44
4,3.792,2.26,6.43,42.52,150.24
4,3.796,2.06,6.54,42.52,155.13
4,3.8,1.82,6.67,42.52,159.96
4,3.804,1.6,6.78,42.52,164.62
4,3.808,1.56,6.84,42.52,169
4,3.812,1.88,6.81,42.51,173.03
4,3.816,2.76,6.73,42.51,176.64
4,3.82,4.26,6.61,42.51,179.84
4,3.824,6.34,6.51,42.51,182.65
4,3.828,8.76,6.46,42.5,185.14
4,3.832,11.19,6.52,42.5,187.37
4,3.836,13.27,6.69,42.49,189.41
4,3.84,14.7,6.95,42.48,191.32
4,3.844,15.34,7.27,42.47,193.13
4,3.848,15.24,7.64,42.46,194.85
4,3.852,14.57,8,42.46,196.49
4,3.856,13.58,8.36,42.45,198.06
4,3.86,12.5,8.7,42.45,199.54
4,3.864,11.53,9.02,42.44,200.97
4,3.868,10.71,9.32,42.44,202.36
4,3.872,10.05,9.59,42.43,203.72
4,3.876,9.47,9.82,42.43,205.07
4,3.88,8.89,10,42.42,206.4
4,3.884,8.27,10.14,42.42,207.69
4,3.888,7.61,10.25,42.43,208.9
4,3.892,6.94,10.36,42.43,210.01
4,3.896,6.33,10.47,42.44,210.97
4,3.9,5.85,10.6,42.44,211.77
4,3.904,5.55,10.76,42.44,212.4
4,3.908,5.42,10.91,42.44,212.89
4,3.912,5.42,11.04,42.43,213.26
4,3.916,5.48,11.14,42.43,213.55
4,3.92,5.49,11.2,42.42,213.79
4,3.924,5.35,11.23,42.42,213.99
4,3.928,4.99,11.27,42.42,214.15
4,3.932,4.43,11.32,42.41,214.28
4,3.936,3.74,11.4,42.41,214.34
4,3.94,3.04,11.51,42.4,214.35
4,3.944,2.49,11.64,42.4,214.27
4,3.948,2.2,11.77,42.4,214.13
4,3.952,2.21,11.88,42.4,213.94
4,3.956,2.48,11.98,42.4,213.72
4,3.96,2.93,12.05,42.4,213.51
4,3.964,3.44,12.1,42.4,213.34
4,3.968,3.94,12.16,42.4,213.25
4,3.972,4.31,12.24,42.4,213.31
4,3.976,4.43,12.35,42.4,213.55
4,3.98,4.13,12.5,42.4,214.03
4,3.984,3.3,12.68,42.4,214.78
4,3.988,2.01,12.9,42.39,215.81
4,3.992,0.61,13.13,42.39,217.09
4,3.996,-0.31,13.37,42.39,218.56
4,4,-0.14,13.61,42.39,220.13
4,4.004,1.38,13.84,42.39,221.71
4,4.008,3.82,14.07,42.39,223.24
4,4.012,5.94,14.3,42.4,224.69
4,4.016,6.13,14.56,42.4,226.07
4,4.02,3.14,14.88,42.4,227.44
4,4.024,-2.96,15.27,42.39,228.88
4,4.028,-10.19,15.75,42.38,230.44
4,4.032,-14.87,16.3,42.38,232.18
4,4.036,-12.62,16.9,42.37,234.08
4,4.04,-0.13,17.49,42.36,236.07
4,4.044,23.16,18.01,42.36,238.06
4,4.048,54.17,18.39,42.35,239.94
4,4.052,86.53,18.6,42.34,241.56
4,4.056,112.38,18.65,42.34,242.8
5,4.06,124.79,18.58,42.33,243.54
5,4.064,120.15,18.51,42.33,243.71
5,4.068,99.36,18.58,42.33,243.27
5,4.072,67.54,18.97,42.33,242.25
5,4.076,32.22,19.82,42.33,240.77
5,4.08,0.89,21.25,42.32,238.98
5,4.084,-21.26,23.31,42.31,237.1
5,4.088,-32.51,25.98,42.3,235.32
5,4.092,-34.45,29.2,42.29,233.76
5,4.096,-30.73,32.87,42.27,232.5
5,4.1,-25.36,36.86,42.25,231.48
5,4.104,-21.29,41.07,42.23,230.58
5,4.108,-19.77,45.38,42.21,229.63
5,4.112,-20.44,49.7,42.19,228.48
5,4.116,-22.09,53.96,42.17,227.02
5,4.12,-23.47,58.06,42.15,225.2
5,4.124,-23.8,61.92,42.13,223.05
5,4.128,-23.01,65.46,42.12,220.69
5,4.132,-21.48,68.61,42.1,218.23
5,4.136,-19.74,71.31,42.09,215.84
5,4.14,-18.2,73.55,42.08,213.62
5,4.144,-17.02,75.32,42.07,211.62
5,4.148,-16.14,76.66,42.05,209.86
5,4.152,-15.44,77.61,42.04,208.26
5,4.156,-14.78,78.23,42.04,206.73
5,4.16,-14.14,78.61,42.04,205.19
5,4.164,-13.51,78.82,42.05,203.58
5,4.168,-12.92,78.94,42.06,201.89
5,4.172,-12.35,79.04,42.06,200.16
5,4.176,-11.82,79.17,42.06,198.45
5,4.18,-11.3,79.36,42.06,196.8
5,4.184,-10.78,79.6,42.05,195.21
5,4.188,-10.27,79.89,42.03,193.64
5,4.192,-9.77,80.19,42.02,192
5,4.196,-9.28,80.47,42.02,190.23
5,4.2,-8.82,80.7,42.02,188.29
5,4.204,-8.39,80.88,42.02,186.19
5,4.208,-7.99,81,42.02,184
5,4.212,-7.62,81.09,42.02,181.78
5,4.216,-7.27,81.16,42.01,179.62
5,4.22,-6.93,81.24,42.01,177.56
5,4.224,-6.59,81.33,42,175.59
5,4.228,-6.27,81.44,41.99,173.68
5,4.232,-5.94,81.58,41.99,171.82
5,4.236,-5.63,81.75,41.98,169.98
5,4.24,-5.33,81.94,41.98,168.14
5,4.244,-5.04,82.14,41.97,166.32
5,4.248,-4.79,82.35,41.97,164.52
5,4.252,-4.56,82.57,41.97,162.73
5,4.256,-4.35,82.8,41.97,160.95
5,4.26,-4.18,83.04,41.97,159.16
5,4.264,-4.04,83.29,41.97,157.35
5,4.268,-3.92,83.56,41.98,155.51
5,4.272,-3.82,83.84,41.98,153.64
5,4.276,-3.76,84.14,41.98,151.74
5,4.28,-3.71,84.44,41.98,149.8
5,4.284,-3.68,84.75,41.98,147.83
5,4.288,-3.69,85.06,41.97,145.82
5,4.292,-3.72,85.38,41.97,143.79
5,4.296,-3.81,85.7,41.97,141.73
5,4.3,-3.96,86.02,41.96,139.68
5,4.304,-4.19,86.35,41.96,137.67
5,4.308,-4.5,86.67,41.95,135.7
5,4.312,-4.88,86.98,41.95,133.79
5,4.316,-5.32,87.25,41.95,131.96
5,4.32,-5.8,87.49,41.94,130.21
5,4.324,-6.34,87.67,41.94,128.52
5,4.328,-7,87.78,41.94,126.91
5,4.332,-7.88,87.83,41.94,125.35
5,4.336,-9.11,87.8,41.94,123.86
5,4.34,-10.78,87.71,41.94,122.42
5,4.344,-12.9,87.56,41.93,121.01
5,4.348,-15.32,87.35,41.93,119.65
5,4.352,-17.74,87.1,41.92,118.3
5,4.356,-19.75,86.8,41.92,116.96
5,4.36,-20.87,86.47,41.91,115.6
5,4.364,-20.73,86.1,41.91,114.18
5,4.368,-19.14,85.7,41.91,112.7
5,4.372,-16.14,85.28,41.92,111.19
5,4.376,-12.06,84.83,41.92,109.71
5,4.38,-7.38,84.35,41.93,108.37
5,4.384,-2.66,83.82,41.94,107.24
5,4.388,1.6,83.21,41.94,106.33
5,4.392,5.05,82.43,41.94,105.59
5,4.396,7.56,81.37,41.94,104.86
5,4.4,9.2,79.86,41.94,103.97
5,4.404,10.16,77.76,41.95,102.85
5,4.408,10.66,74.89,41.96,101.61
5,4.412,10.93,71.19,41.97,100.52
5,4.416,11.1,66.68,41.99,100.03
5,4.42,11.22,61.48,42.01,100.54
5,4.424,11.3,55.84,42.02,102.31
5,4.428,11.29,50.07,42.03,105.27
5,4.432,11.14,44.47,42.04,109.01
5,4.436,10.84,39.29,42.04,112.88
5,4.44,10.42,34.68,42.04,116.2
5,4.444,9.92,30.67,42.04,118.47
5,4.448,9.4,27.21,42.04,119.5
5,4.452,8.92,24.19,42.05,119.48
5,4.456,8.53,21.51,42.07,118.86
5,4.46,8.23,19.07,42.09,118.17
5,4.464,8.04,16.85,42.1,117.83
5,4.468,7.91,14.83,42.12,118.07
5,4.472,7.84,13.04,42.13,118.86
5,4.476,7.76,11.5,42.13,120.05
5,4.48,7.65,10.22,42.14,121.43
5,4.484,7.45,9.18,42.14,122.88
5,4.488,7.14,8.34,42.14,124.4
5,4.492,6.7,7.68,42.15,126.09
5,4.496,6.15,7.17,42.15,128.13
5,4.5,5.54,6.8,42.15,130.64
5,4.504,4.93,6.54,42.16,133.7
5,4.508,4.38,6.4,42.16,137.31
5,4.512,3.93,6.37,42.16,141.39
5,4.516,3.57,6.41,42.15,145.83
5,4.52,3.24,6.52,42.15,150.52
5,4.524,2.87,6.65,42.15,155.33
5,4.528,2.44,6.76,42.15,160.16
5,4.532,1.98,6.84,42.14,164.87
5,4.536,1.61,6.88,42.14,169.36
5,4.54,1.53,6.88,42.14,173.53
5,4.544,1.96,6.87,42.13,177.29
5,4.548,3.03,6.88,42.13,180.63
5,4.552,4.74,6.93,42.12,183.56
5,4.556,6.97,7.04,42.11,186.13
5,4.56,9.42,7.21,42.11,188.39
5,4.564,11.77,7.43,42.1,190.42
5,4.568,13.71,7.66,42.1,192.27
5,4.572,15.04,7.9,42.09,193.96
5,4.576,15.72,8.13,42.09,195.53
5,4.58,15.85,8.35,42.08,197
5,4.584,15.61,8.58,42.07,198.41
5,4.588,15.21,8.84,42.07,199.8
5,4.592,14.85,9.11,42.06,201.21
5,4.596,14.61,9.4,42.05,202.67
5,4.6,14.53,9.68,42.04,204.2
5,4.604,14.55,9.93,42.04,205.76
5,4.608,14.57,10.13,42.03,207.29
5,4.612,14.51,10.27,42.03,208.76
5,4.616,14.28,10.36,42.02,210.09
5,4.62,13.85,10.43,42.02,211.25
5,4.624,13.24,10.51,42.02,212.22
5,4.628,12.51,10.61,42.02,213.01
5,4.632,11.75,10.74,42.02,213.62
5,4.636,11.07,10.91,42.02,214.06
5,4.64,10.52,11.08,42.02,214.35
5,4.644,10.1,11.25,42.02,214.48
5,4.648,9.79,11.39,42.02,214.49
5,4.652,9.5,11.49,42.02,214.38
5,4.656,9.18,11.56,42.02,214.2
5,4.66,8.81,11.6,42.01,213.99
5,4.664,8.41,11.63,42.01,213.8
5,4.668,8.09,11.67,42.01,213.67
5,4.672,7.93,11.75,42,213.64
5,4.676,8.01,11.85,42,213.72
5,4.68,8.3,11.98,41.99,213.91
5,4.684,8.73,12.12,41.99,214.16
5,4.688,9.17,12.26,41.99,214.45
5,4.692,9.53,12.38,42,214.72
5,4.696,9.73,12.5,42,214.96
5,4.7,9.73,12.63,42.01,215.16
5,4.704,9.4,12.77,42.01,215.37
5,4.708,8.64,12.95,42.01,215.67
5,4.712,7.39,13.16,42.01,216.14
5,4.716,5.81,13.42,42,216.87
5,4.72,4.32,13.69,41.99,217.9
5,4.724,3.53,13.95,41.98,219.2
5,4.728,4,14.21,41.97,220.72
5,4.732,5.79,14.45,41.97,222.37
5,4.736,8.24,14.68,41.96,224.07
5,4.74,9.96,14.95,41.96,225.75
5,4.744,9.32,15.26,41.97,227.39
5,4.748,5.37,15.65,41.97,229
5,4.752,-1.35,16.11,41.96,230.61
5,4.756,-8.33,16.65,41.96,232.25
5,4.76,-11.51,17.21,41.95,233.93
5,4.764,-6.63,17.74,41.95,235.64
5,4.768,9.05,18.18,41.94,237.34
5,4.772,35.13,18.48,41.94,238.98
5,4.776,67.49,18.62,41.93,240.5
5,4.78,99.11,18.62,41.93,241.8
5,4.784,122.04,18.55,41.93,242.78
6,4.788,130.04,18.52,41.93,243.3
6,4.792,120.64,18.69,41.92,243.25
6,4.796,96,19.21,41.92,242.57
6,4.8,62.18,20.23,41.91,241.25
6,4.804,26.98,21.85,41.91,239.43
6,4.808,-2.48,24.1,41.89,237.32
6,4.812,-21.86,26.95,41.88,235.2
6,4.816,-30.4,30.32,41.87,233.33
6,4.82,-30.42,34.11,41.85,231.88
6,4.824,-25.86,38.19,41.83,230.85
6,4.828,-20.58,42.44,41.82,230.13
6,4.832,-17.13,46.75,41.8,229.49
6,4.836,-16.27,51.03,41.78,228.65
6,4.84,-17.34,55.2,41.77,227.43
6,4.844,-19.03,59.18,41.75,225.73
6,4.848,-20.15,62.89,41.73,223.6
6,4.852,-20.13,66.26,41.71,221.2
6,4.856,-19.06,69.25,41.7,218.74
6,4.86,-17.41,71.82,41.69,216.41
6,4.864,-15.72,73.94,41.68,214.33
6,4.868,-14.37,75.62,41.67,212.54
6,4.872,-13.43,76.9,41.67,211.02
6,4.876,-12.83,77.8,41.67,209.64
6,4.88,-12.39,78.39,41.66,208.3
6,4.884,-11.99,78.74,41.66,206.86
6,4.888,-11.58,78.9,41.66,205.26
6,4.892,-11.15,78.96,41.65,203.47
6,4.896,-10.72,78.99,41.65,201.52
6,4.9,-10.3,79.05,41.65,199.49
6,4.904,-9.9,79.17,41.65,197.45
6,4.908,-9.53,79.36,41.64,195.48
6,4.912,-9.19,79.61,41.63,193.6
6,4.916,-8.88,79.9,41.62,191.81
6,4.92,-8.6,80.18,41.62,190.08
6,4.924,-8.33,80.43,41.61,188.34
6,4.928,-8.08,80.63,41.61,186.54
6,4.932,-7.84,80.77,41.62,184.64
6,4.936,-7.63,80.86,41.62,182.64
6,4.94,-7.43,80.93,41.62,180.55
6,4.944,-7.27,80.99,41.62,178.4
6,4.948,-7.13,81.06,41.62,176.23
6,4.952,-7.02,81.16,41.61,174.06
6,4.956,-6.94,81.29,41.61,171.93
6,4.96,-6.89,81.45,41.6,169.84
6,4.964,-6.85,81.63,41.6,167.82
6,4.968,-6.82,81.84,41.6,165.86
6,4.972,-6.8,82.06,41.6,163.93
